Order.ID,Ship.Date,Ship.Mode,Shipping.Cost
CA-2012-158323,2012-12-03 00:00:00.000,First Class,2.43
CA-2012-141327,2012-12-03 00:00:00.000,First Class,43.32
CA-2012-165414,2012-12-24 00:00:00.000,First Class,10.63
CA-2013-109344,2013-02-11 00:00:00.000,Second Class,9.13
US-2013-162677,2013-03-28 00:00:00.000,First Class,6.96
US-2013-162677,2013-03-28 00:00:00.000,First Class,24.35
CA-2013-149111,2013-04-22 00:00:00.000,Second Class,1.05
CA-2013-149111,2013-04-22 00:00:00.000,Second Class,3.31
CA-2013-105256,2013-05-21 00:00:00.000,Same Day,171.31
US-2013-113649,2013-08-13 00:00:00.000,First Class,203.22
US-2013-113649,2013-08-13 00:00:00.000,First Class,5.51
US-2013-113649,2013-08-13 00:00:00.000,First Class,2.69
CA-2013-155670,2013-08-18 00:00:00.000,Second Class,1.45
CA-2013-154690,2013-08-18 00:00:00.000,Second Class,46.0
CA-2013-162236,2013-11-07 00:00:00.000,Second Class,8.67
CA-2013-162236,2013-11-07 00:00:00.000,Second Class,28.86
CA-2013-157364,2013-11-22 00:00:00.000,First Class,8.76
US-2013-134761,2013-12-01 00:00:00.000,Same Day,9.11
CA-2013-127698,2013-12-02 00:00:00.000,Same Day,177.24
CA-2013-130442,2013-12-20 00:00:00.000,First Class,8.81
US-2013-168620,2013-12-29 00:00:00.000,Second Class,65.74
US-2013-168620,2013-12-29 00:00:00.000,Second Class,31.59
CA-2014-138779,2014-01-16 00:00:00.000,First Class,2.04
CA-2014-138779,2014-01-16 00:00:00.000,First Class,0.76
CA-2014-144498,2014-05-07 00:00:00.000,Same Day,18.79
CA-2014-144498,2014-05-07 00:00:00.000,Same Day,165.08
CA-2014-134810,2014-05-11 00:00:00.000,First Class,63.05
CA-2014-134810,2014-05-11 00:00:00.000,First Class,9.06
CA-2014-158883,2014-06-04 00:00:00.000,Same Day,1.88
CA-2014-124828,2014-07-05 00:00:00.000,First Class,0.75
CA-2014-107209,2014-08-02 00:00:00.000,Second Class,19.75
CA-2014-101483,2014-08-02 00:00:00.000,Second Class,5.09
CA-2014-101483,2014-08-02 00:00:00.000,Second Class,0.55
CA-2014-101483,2014-08-02 00:00:00.000,Second Class,4.17
CA-2014-133235,2014-08-05 00:00:00.000,First Class,19.04
CA-2014-163321,2014-08-12 00:00:00.000,Second Class,9.31
US-2014-135062,2014-09-05 00:00:00.000,Second Class,9.43
CA-2014-115882,2014-09-18 00:00:00.000,First Class,223.51
CA-2014-115882,2014-09-18 00:00:00.000,First Class,16.34
CA-2014-162635,2014-10-11 00:00:00.000,First Class,0.28
CA-2014-149146,2014-10-13 00:00:00.000,Same Day,0.76
CA-2014-139353,2014-10-31 00:00:00.000,Second Class,7.16
CA-2014-139353,2014-10-31 00:00:00.000,Second Class,2.59
CA-2014-139353,2014-10-31 00:00:00.000,Second Class,10.52
CA-2014-130834,2014-11-07 00:00:00.000,Second Class,0.09
US-2014-168116,2014-11-05 00:00:00.000,Same Day,32.47
CA-2014-147760,2014-11-06 00:00:00.000,First Class,99.05
CA-2014-167941,2014-11-10 00:00:00.000,Second Class,2.58
CA-2014-167941,2014-11-10 00:00:00.000,Second Class,50.62
CA-2014-167941,2014-11-10 00:00:00.000,Second Class,4.87
CA-2014-167941,2014-11-10 00:00:00.000,Second Class,35.61
CA-2014-121818,2014-11-22 00:00:00.000,First Class,6.54
CA-2014-121818,2014-11-22 00:00:00.000,First Class,1.49
CA-2014-108287,2014-12-21 00:00:00.000,First Class,2.35
US-2011-107405,2011-03-25 00:00:00.000,Standard Class,1.9
CA-2011-155208,2011-04-20 00:00:00.000,Standard Class,3.21
CA-2011-110100,2011-04-29 00:00:00.000,Standard Class,37.53
CA-2011-127299,2011-09-24 00:00:00.000,Standard Class,7.96
CA-2012-153535,2012-05-24 00:00:00.000,Standard Class,18.74
CA-2012-108259,2012-11-15 00:00:00.000,Standard Class,0.9
CA-2012-108259,2012-11-15 00:00:00.000,Standard Class,1.96
CA-2012-108259,2012-11-15 00:00:00.000,Standard Class,0.67
CA-2012-111199,2012-11-17 00:00:00.000,Standard Class,15.42
CA-2012-123092,2012-12-07 00:00:00.000,Standard Class,7.08
CA-2012-123092,2012-12-07 00:00:00.000,Standard Class,1.21
CA-2012-123092,2012-12-07 00:00:00.000,Standard Class,10.2
US-2013-164630,2013-01-09 00:00:00.000,Standard Class,144.32
CA-2013-133368,2013-01-20 00:00:00.000,Standard Class,58.12
CA-2013-133368,2013-01-20 00:00:00.000,Standard Class,9.64
US-2013-123750,2013-04-22 00:00:00.000,Standard Class,0.55
US-2013-123750,2013-04-22 00:00:00.000,Standard Class,67.33
US-2013-123750,2013-04-22 00:00:00.000,Standard Class,52.1
CA-2013-142895,2013-07-27 00:00:00.000,Standard Class,41.83
CA-2013-142895,2013-07-27 00:00:00.000,Standard Class,1.27
CA-2013-106950,2013-09-07 00:00:00.000,Standard Class,41.59
CA-2013-106950,2013-09-07 00:00:00.000,Standard Class,2.72
CA-2013-106950,2013-09-07 00:00:00.000,Standard Class,152.2
CA-2013-155138,2013-09-13 00:00:00.000,Standard Class,4.07
CA-2013-155138,2013-09-13 00:00:00.000,Standard Class,1.92
CA-2013-156503,2013-10-21 00:00:00.000,Standard Class,9.03
CA-2013-156503,2013-10-21 00:00:00.000,Standard Class,3.86
CA-2013-156503,2013-10-21 00:00:00.000,Standard Class,1.7
CA-2013-156503,2013-10-21 00:00:00.000,Standard Class,12.54
CA-2013-156503,2013-10-21 00:00:00.000,Standard Class,0.69
CA-2013-156503,2013-10-21 00:00:00.000,Standard Class,3.14
CA-2013-113733,2013-12-13 00:00:00.000,Standard Class,1.36
CA-2013-113733,2013-12-13 00:00:00.000,Standard Class,10.63
CA-2013-113733,2013-12-13 00:00:00.000,Standard Class,13.58
CA-2014-114412,2014-04-21 00:00:00.000,Standard Class,1.36
CA-2014-151855,2014-06-04 00:00:00.000,Standard Class,1.11
US-2014-166233,2014-07-10 00:00:00.000,Standard Class,2.51
CA-2014-148404,2014-10-12 00:00:00.000,Standard Class,2.48
CA-2014-148404,2014-10-12 00:00:00.000,Standard Class,67.94
CA-2014-148404,2014-10-12 00:00:00.000,Standard Class,37.83
US-2014-115252,2014-10-26 00:00:00.000,Standard Class,2.48
US-2014-115252,2014-10-26 00:00:00.000,Standard Class,1.28
US-2014-149510,2014-12-11 00:00:00.000,Standard Class,6.89
US-2014-149510,2014-12-11 00:00:00.000,Standard Class,2.88
CA-2011-117345,2011-08-05 00:00:00.000,Standard Class,4.31
CA-2011-117345,2011-08-05 00:00:00.000,Standard Class,5.62
CA-2011-117345,2011-08-05 00:00:00.000,Standard Class,0.93
CA-2011-117345,2011-08-05 00:00:00.000,Standard Class,7.09
CA-2011-138527,2011-09-17 00:00:00.000,Standard Class,15.69
CA-2011-138527,2011-09-17 00:00:00.000,Standard Class,0.72
CA-2011-138527,2011-09-17 00:00:00.000,Standard Class,0.55
US-2011-117170,2011-09-24 00:00:00.000,Standard Class,0.32
US-2011-117170,2011-09-24 00:00:00.000,Standard Class,1.59
CA-2011-125136,2011-10-03 00:00:00.000,Standard Class,2.65
CA-2011-125136,2011-10-03 00:00:00.000,Standard Class,0.55
US-2011-155817,2011-10-09 00:00:00.000,Standard Class,0.52
US-2011-155817,2011-10-09 00:00:00.000,Standard Class,5.71
CA-2011-137911,2011-10-15 00:00:00.000,Standard Class,5.24
CA-2011-148285,2011-11-01 00:00:00.000,Standard Class,1.05
CA-2011-148285,2011-11-01 00:00:00.000,Standard Class,0.96
CA-2011-102673,2011-11-05 00:00:00.000,Standard Class,1.21
CA-2011-102673,2011-11-05 00:00:00.000,Standard Class,0.33
CA-2011-102673,2011-11-05 00:00:00.000,Standard Class,3.79
CA-2011-102673,2011-11-05 00:00:00.000,Standard Class,56.8
CA-2011-165764,2011-11-07 00:00:00.000,Standard Class,46.54
CA-2011-165764,2011-11-07 00:00:00.000,Standard Class,3.59
CA-2011-131527,2011-12-07 00:00:00.000,Standard Class,4.68
CA-2012-148705,2012-03-18 00:00:00.000,Standard Class,0.14
CA-2012-120621,2012-03-26 00:00:00.000,Standard Class,63.45
CA-2012-120621,2012-03-26 00:00:00.000,Standard Class,19.45
CA-2012-100888,2012-04-10 00:00:00.000,Standard Class,2.03
US-2012-158911,2012-07-11 00:00:00.000,Standard Class,0.38
US-2012-158911,2012-07-11 00:00:00.000,Standard Class,0.88
CA-2012-119634,2012-08-16 00:00:00.000,Standard Class,3.32
CA-2012-149734,2012-09-08 00:00:00.000,Standard Class,7.37
CA-2012-131422,2012-11-09 00:00:00.000,Standard Class,13.76
US-2012-164357,2012-11-29 00:00:00.000,Standard Class,0.94
CA-2012-156328,2012-12-05 00:00:00.000,Standard Class,14.92
CA-2012-150308,2012-12-20 00:00:00.000,Standard Class,13.36
US-2013-137295,2013-01-13 00:00:00.000,Standard Class,3.33
US-2013-137295,2013-01-13 00:00:00.000,Standard Class,2.51
US-2013-135923,2013-01-28 00:00:00.000,Standard Class,30.21
US-2013-135923,2013-01-28 00:00:00.000,Standard Class,0.73
US-2013-135923,2013-01-28 00:00:00.000,Standard Class,5.3
CA-2013-124254,2013-04-18 00:00:00.000,Standard Class,0.72
CA-2013-124254,2013-04-18 00:00:00.000,Standard Class,12.39
CA-2013-124254,2013-04-18 00:00:00.000,Standard Class,1.77
CA-2013-130001,2013-04-29 00:00:00.000,Standard Class,2.8
CA-2013-154060,2013-05-09 00:00:00.000,Standard Class,15.98
CA-2013-164574,2013-08-04 00:00:00.000,Standard Class,63.51
CA-2013-123414,2013-08-28 00:00:00.000,Standard Class,0.24
CA-2013-123414,2013-08-28 00:00:00.000,Standard Class,2.39
CA-2013-133123,2013-09-12 00:00:00.000,Standard Class,6.95
CA-2013-134516,2013-09-26 00:00:00.000,Standard Class,5.5
CA-2013-134516,2013-09-26 00:00:00.000,Standard Class,0.69
CA-2013-135636,2013-10-14 00:00:00.000,Standard Class,21.68
US-2013-150357,2013-10-15 00:00:00.000,Standard Class,1.66
CA-2013-121958,2013-11-18 00:00:00.000,Standard Class,4.85
CA-2014-160423,2014-01-27 00:00:00.000,Standard Class,12.15
US-2014-134642,2014-03-02 00:00:00.000,Standard Class,12.95
US-2014-134642,2014-03-02 00:00:00.000,Standard Class,9.91
CA-2014-155824,2014-03-16 00:00:00.000,Standard Class,4.21
CA-2014-130904,2014-04-17 00:00:00.000,Standard Class,2.28
CA-2014-130904,2014-04-17 00:00:00.000,Standard Class,0.13
US-2014-126060,2014-04-19 00:00:00.000,Standard Class,9.11
CA-2014-120894,2014-05-03 00:00:00.000,Standard Class,1.24
CA-2014-158407,2014-06-11 00:00:00.000,Standard Class,1.33
CA-2014-158407,2014-06-11 00:00:00.000,Standard Class,3.61
CA-2014-126914,2014-06-20 00:00:00.000,Standard Class,5.22
CA-2014-126914,2014-06-20 00:00:00.000,Standard Class,45.79
CA-2014-136826,2014-06-21 00:00:00.000,Standard Class,1.34
US-2014-152842,2014-07-24 00:00:00.000,Standard Class,15.38
US-2014-114356,2014-08-27 00:00:00.000,Standard Class,1.81
CA-2014-114636,2014-08-30 00:00:00.000,Standard Class,18.82
CA-2014-139493,2014-09-20 00:00:00.000,Standard Class,1.26
CA-2014-100902,2014-11-22 00:00:00.000,Standard Class,28.73
CA-2014-100902,2014-11-22 00:00:00.000,Standard Class,7.04
CA-2014-119004,2014-11-29 00:00:00.000,Standard Class,0.23
CA-2014-119004,2014-11-29 00:00:00.000,Standard Class,4.59
CA-2014-119004,2014-11-29 00:00:00.000,Standard Class,0.56
CA-2014-132185,2014-12-03 00:00:00.000,Standard Class,3.06
CA-2014-132185,2014-12-03 00:00:00.000,Standard Class,0.67
CA-2014-142090,2014-12-08 00:00:00.000,Standard Class,18.1
CA-2014-165715,2014-12-09 00:00:00.000,Standard Class,2.82
CA-2011-169061,2011-03-08 00:00:00.000,Second Class,7.52
CA-2011-122070,2011-04-24 00:00:00.000,Second Class,1.2
CA-2011-135755,2011-05-10 00:00:00.000,Standard Class,0.9
CA-2011-135755,2011-05-10 00:00:00.000,Standard Class,2.54
CA-2011-159520,2011-06-11 00:00:00.000,Standard Class,5.55
CA-2011-108147,2011-06-13 00:00:00.000,Standard Class,5.65
CA-2011-113929,2011-06-21 00:00:00.000,Standard Class,2.68
CA-2011-138198,2011-07-23 00:00:00.000,Standard Class,0.84
CA-2011-107916,2011-08-26 00:00:00.000,First Class,2.92
CA-2011-123316,2011-10-17 00:00:00.000,Standard Class,0.71
CA-2011-128209,2011-11-22 00:00:00.000,Standard Class,87.33
CA-2011-128209,2011-11-22 00:00:00.000,Standard Class,131.42
CA-2011-124730,2011-11-26 00:00:00.000,Same Day,2.28
CA-2011-124730,2011-11-26 00:00:00.000,Same Day,3.67
CA-2011-121167,2011-11-30 00:00:00.000,Second Class,2.57
CA-2011-150245,2012-01-04 00:00:00.000,Second Class,139.64
CA-2012-116876,2012-02-21 00:00:00.000,Standard Class,3.59
CA-2012-135020,2012-06-02 00:00:00.000,Standard Class,0.35
CA-2012-153423,2012-06-27 00:00:00.000,Standard Class,66.84
CA-2012-124044,2012-07-26 00:00:00.000,Second Class,0.67
CA-2012-156013,2012-09-26 00:00:00.000,Standard Class,2.18
CA-2012-127173,2012-10-03 00:00:00.000,Standard Class,6.67
US-2013-112977,2013-03-17 00:00:00.000,Standard Class,10.83
CA-2013-111682,2013-06-19 00:00:00.000,First Class,10.18
CA-2013-153178,2013-09-19 00:00:00.000,Standard Class,53.88
CA-2013-132997,2013-11-10 00:00:00.000,First Class,14.96
CA-2013-113138,2013-11-26 00:00:00.000,Standard Class,1.79
CA-2013-105277,2013-12-09 00:00:00.000,Standard Class,1.6
CA-2013-162390,2013-12-13 00:00:00.000,Standard Class,44.48
CA-2013-162390,2013-12-13 00:00:00.000,Standard Class,21.9
CA-2013-162390,2013-12-13 00:00:00.000,Standard Class,37.43
CA-2013-144309,2013-12-17 00:00:00.000,Standard Class,50.75
CA-2014-132934,2014-06-27 00:00:00.000,Standard Class,3.01
CA-2014-105053,2014-07-10 00:00:00.000,Second Class,3.09
US-2014-111423,2014-08-20 00:00:00.000,First Class,203.94
CA-2014-104381,2014-12-24 00:00:00.000,Standard Class,2.27
CA-2014-105480,2014-12-27 00:00:00.000,Standard Class,0.31
CA-2014-169978,2014-12-29 00:00:00.000,Standard Class,0.98
CA-2011-151946,2011-06-09 00:00:00.000,Standard Class,21.64
CA-2011-134278,2011-07-08 00:00:00.000,First Class,44.04
CA-2011-125997,2011-09-23 00:00:00.000,First Class,146.08
CA-2011-119151,2011-11-29 00:00:00.000,Second Class,24.62
CA-2011-112158,2011-12-04 00:00:00.000,First Class,122.33
US-2012-160857,2012-05-15 00:00:00.000,Standard Class,142.2
CA-2012-166464,2012-09-17 00:00:00.000,Standard Class,27.09
CA-2012-140984,2012-09-18 00:00:00.000,Standard Class,36.27
CA-2012-105102,2012-09-19 00:00:00.000,Second Class,4.55
US-2012-126977,2012-09-23 00:00:00.000,Standard Class,122.58
US-2012-126977,2012-09-23 00:00:00.000,Standard Class,12.26
CA-2012-102281,2012-10-14 00:00:00.000,First Class,160.17
CA-2012-102281,2012-10-14 00:00:00.000,First Class,314.38
CA-2012-100454,2012-11-25 00:00:00.000,Standard Class,12.92
CA-2012-137925,2012-12-04 00:00:00.000,Standard Class,28.71
CA-2012-143105,2012-12-10 00:00:00.000,Same Day,223.13
CA-2012-113152,2012-12-30 00:00:00.000,Standard Class,31.59
CA-2013-138520,2013-04-14 00:00:00.000,Standard Class,14.26
CA-2013-165848,2013-06-05 00:00:00.000,Same Day,9.96
CA-2013-119865,2013-06-27 00:00:00.000,Standard Class,48.18
CA-2013-137050,2013-07-19 00:00:00.000,Second Class,62.18
CA-2013-102981,2013-09-10 00:00:00.000,Second Class,1.66
CA-2013-106243,2013-10-05 00:00:00.000,Standard Class,38.76
CA-2013-113425,2013-11-22 00:00:00.000,Same Day,19.74
CA-2014-115105,2014-02-12 00:00:00.000,Standard Class,20.62
US-2014-121251,2014-03-28 00:00:00.000,First Class,19.28
CA-2014-131233,2014-04-20 00:00:00.000,Standard Class,7.82
CA-2014-116127,2014-06-28 00:00:00.000,Second Class,78.15
CA-2014-141873,2014-10-15 00:00:00.000,Standard Class,15.76
CA-2014-127180,2014-10-25 00:00:00.000,First Class,45.98
CA-2014-111556,2014-11-23 00:00:00.000,First Class,73.19
CA-2014-168641,2014-12-02 00:00:00.000,Standard Class,46.66
CA-2014-135377,2014-12-19 00:00:00.000,Standard Class,17.81
CA-2014-161480,2014-12-30 00:00:00.000,Standard Class,19.3
CA-2014-143259,2015-01-04 00:00:00.000,Standard Class,38.27
CA-2011-103429,2011-06-01 00:00:00.000,First Class,7.86
CA-2011-141152,2011-09-19 00:00:00.000,First Class,6.89
CA-2011-163559,2011-09-28 00:00:00.000,Second Class,16.77
CA-2011-112158,2011-12-04 00:00:00.000,First Class,3.14
CA-2012-159534,2012-03-23 00:00:00.000,First Class,221.62
CA-2012-159534,2012-03-23 00:00:00.000,First Class,9.64
US-2012-163825,2012-06-19 00:00:00.000,First Class,632.05
CA-2012-114069,2012-07-15 00:00:00.000,Second Class,3.47
CA-2012-122973,2012-07-20 00:00:00.000,Second Class,0.15
CA-2012-131338,2012-08-12 00:00:00.000,First Class,179.39
CA-2012-132080,2012-08-25 00:00:00.000,First Class,9.69
CA-2012-105102,2012-09-19 00:00:00.000,Second Class,10.38
CA-2012-138954,2012-11-17 00:00:00.000,First Class,10.68
CA-2012-110814,2012-12-09 00:00:00.000,Second Class,36.67
CA-2012-165050,2012-12-09 00:00:00.000,First Class,0.53
CA-2012-165050,2012-12-09 00:00:00.000,First Class,2.13
CA-2013-168046,2013-01-28 00:00:00.000,Second Class,3.34
CA-2013-146836,2013-05-03 00:00:00.000,Same Day,6.28
CA-2013-126795,2013-06-17 00:00:00.000,Second Class,5.61
CA-2013-137050,2013-07-19 00:00:00.000,Second Class,0.77
CA-2013-137050,2013-07-19 00:00:00.000,Second Class,0.55
CA-2013-101980,2013-08-21 00:00:00.000,First Class,5.76
CA-2013-101980,2013-08-21 00:00:00.000,First Class,13.98
CA-2013-101980,2013-08-21 00:00:00.000,First Class,23.4
CA-2013-129714,2013-09-04 00:00:00.000,First Class,0.67
CA-2013-129714,2013-09-04 00:00:00.000,First Class,82.67
CA-2013-110023,2013-09-12 00:00:00.000,First Class,2.78
CA-2013-101742,2013-09-29 00:00:00.000,Second Class,1.94
CA-2013-124485,2013-11-27 00:00:00.000,First Class,4.37
CA-2013-126004,2013-12-06 00:00:00.000,First Class,0.33
CA-2013-141523,2013-12-25 00:00:00.000,Second Class,2.9
CA-2013-111941,2013-12-29 00:00:00.000,Second Class,4.02
CA-2014-140949,2014-03-23 00:00:00.000,Second Class,0.35
CA-2014-120138,2014-05-26 00:00:00.000,Same Day,314.27
CA-2014-117947,2014-08-24 00:00:00.000,Second Class,6.51
US-2014-139465,2014-08-31 00:00:00.000,First Class,4.69
CA-2014-136000,2014-09-26 00:00:00.000,Second Class,9.38
US-2014-103247,2014-10-09 00:00:00.000,Second Class,16.7
CA-2014-102925,2014-11-11 00:00:00.000,Second Class,1.42
CA-2014-102925,2014-11-11 00:00:00.000,Second Class,8.59
CA-2014-134978,2014-11-16 00:00:00.000,Second Class,3.08
CA-2014-143021,2014-11-20 00:00:00.000,Same Day,9.02
CA-2014-162929,2014-11-23 00:00:00.000,First Class,7.14
CA-2014-103352,2014-12-01 00:00:00.000,Second Class,16.01
CA-2014-111689,2014-12-03 00:00:00.000,Second Class,14.2
CA-2014-163139,2014-12-04 00:00:00.000,Second Class,0.25
CA-2011-127964,2011-03-08 00:00:00.000,Standard Class,2.48
CA-2011-127964,2011-03-08 00:00:00.000,Standard Class,22.16
CA-2011-105872,2011-06-06 00:00:00.000,Standard Class,12.8
CA-2011-109855,2011-09-05 00:00:00.000,Standard Class,2.37
CA-2011-113964,2011-09-30 00:00:00.000,Standard Class,2.55
CA-2011-121573,2011-11-07 00:00:00.000,Standard Class,0.24
CA-2011-121573,2011-11-07 00:00:00.000,Standard Class,7.96
CA-2012-144386,2012-11-11 00:00:00.000,Standard Class,2.65
US-2013-162859,2013-02-22 00:00:00.000,Standard Class,43.09
CA-2013-137337,2013-03-13 00:00:00.000,Standard Class,7.19
CA-2013-161473,2013-04-06 00:00:00.000,Standard Class,1.73
CA-2013-167115,2013-04-10 00:00:00.000,Standard Class,89.0
CA-2013-119865,2013-06-27 00:00:00.000,Standard Class,15.46
CA-2013-119865,2013-06-27 00:00:00.000,Standard Class,2.02
US-2013-102141,2013-09-01 00:00:00.000,Standard Class,19.71
CA-2013-111416,2013-09-23 00:00:00.000,Standard Class,38.42
CA-2013-164511,2013-11-25 00:00:00.000,Standard Class,1.54
CA-2013-103359,2013-12-27 00:00:00.000,Standard Class,2.59
CA-2013-123015,2013-12-31 00:00:00.000,Standard Class,0.68
CA-2014-107132,2014-07-01 00:00:00.000,Standard Class,6.04
CA-2014-157987,2014-09-07 00:00:00.000,Standard Class,2.48
CA-2014-104640,2014-11-17 00:00:00.000,Standard Class,102.88
CA-2014-100230,2014-12-16 00:00:00.000,Standard Class,1.07
CA-2014-101798,2014-12-16 00:00:00.000,Standard Class,3.32
CA-2014-164826,2015-01-05 00:00:00.000,Standard Class,4.3
CA-2014-143259,2015-01-04 00:00:00.000,Standard Class,7.21
CA-2011-100328,2011-02-04 00:00:00.000,Standard Class,0.36
US-2011-135881,2011-05-27 00:00:00.000,Standard Class,2.02
CA-2011-111773,2011-07-03 00:00:00.000,Standard Class,0.85
CA-2011-146640,2011-07-05 00:00:00.000,Standard Class,25.42
US-2011-121566,2011-07-06 00:00:00.000,Standard Class,0.15
CA-2011-133305,2011-07-15 00:00:00.000,Standard Class,1.01
CA-2011-156160,2011-09-29 00:00:00.000,Standard Class,0.22
CA-2011-132227,2011-11-10 00:00:00.000,Standard Class,2.15
CA-2011-140396,2011-11-25 00:00:00.000,Standard Class,0.85
CA-2011-148488,2011-12-15 00:00:00.000,Standard Class,2.0
CA-2011-101364,2011-12-26 00:00:00.000,Standard Class,30.75
CA-2011-131800,2012-01-04 00:00:00.000,Standard Class,1.26
CA-2012-108588,2012-01-10 00:00:00.000,Standard Class,0.84
CA-2012-132276,2012-02-28 00:00:00.000,Standard Class,0.96
CA-2012-110667,2012-04-08 00:00:00.000,Standard Class,0.52
CA-2012-110667,2012-04-08 00:00:00.000,Standard Class,4.64
CA-2012-148712,2012-04-23 00:00:00.000,Standard Class,4.1
CA-2012-164084,2012-09-12 00:00:00.000,Standard Class,0.23
CA-2012-140984,2012-09-18 00:00:00.000,Standard Class,0.59
CA-2012-164441,2012-11-13 00:00:00.000,Standard Class,5.25
CA-2012-145814,2012-11-24 00:00:00.000,Standard Class,0.2
CA-2012-142475,2012-12-07 00:00:00.000,Standard Class,34.96
CA-2012-147851,2012-12-08 00:00:00.000,Standard Class,0.89
CA-2013-137848,2013-01-21 00:00:00.000,Standard Class,2.67
US-2013-155180,2013-01-29 00:00:00.000,Standard Class,2.66
CA-2013-167556,2013-04-03 00:00:00.000,Standard Class,1.87
CA-2013-167556,2013-04-03 00:00:00.000,Standard Class,3.82
CA-2013-111213,2013-04-06 00:00:00.000,Standard Class,0.26
CA-2013-109666,2013-04-27 00:00:00.000,Standard Class,0.77
CA-2013-154788,2013-05-05 00:00:00.000,Standard Class,0.58
CA-2013-158155,2013-05-07 00:00:00.000,Standard Class,8.07
